,comparison,doi,metric,score_earned,score_total
945,http://orkg.org/orkg/resource/R160768,10.48366/r160768,FsF-F1-02D,1,1
946,http://orkg.org/orkg/resource/R160768,10.48366/r160768,FsF-F2-01M,2,2
947,http://orkg.org/orkg/resource/R160768,10.48366/r160768,FsF-F3-01M,0,1
948,http://orkg.org/orkg/resource/R160768,10.48366/r160768,FsF-F4-01M,2,2
949,http://orkg.org/orkg/resource/R160768,10.48366/r160768,FsF-A1-01M,0,1
950,http://orkg.org/orkg/resource/R160768,10.48366/r160768,FsF-I1-01M,1,2
951,http://orkg.org/orkg/resource/R160768,10.48366/r160768,FsF-I2-01M,0,1
952,http://orkg.org/orkg/resource/R160768,10.48366/r160768,FsF-I3-01M,0,1
953,http://orkg.org/orkg/resource/R160768,10.48366/r160768,FsF-R1-01MD,1,4
954,http://orkg.org/orkg/resource/R160768,10.48366/r160768,FsF-R1.1-01M,2,2
955,http://orkg.org/orkg/resource/R160768,10.48366/r160768,FsF-R1.2-01M,1,2
956,http://orkg.org/orkg/resource/R160768,10.48366/r160768,FsF-R1.3-01M,0,1
957,http://orkg.org/orkg/resource/R160768,10.48366/r160768,FsF-R1.3-02D,0,1
958,http://orkg.org/orkg/resource/R160768,10.48366/r160768,FsF-A1-03D,0,1
959,http://orkg.org/orkg/resource/R160768,10.48366/r160768,FsF-A1-02M,1,1
960,http://orkg.org/orkg/resource/R161079,10.48366/r161079,FsF-F1-01D,1,1
961,http://orkg.org/orkg/resource/R161079,10.48366/r161079,FsF-F1-02D,1,1
962,http://orkg.org/orkg/resource/R161079,10.48366/r161079,FsF-F2-01M,2,2
963,http://orkg.org/orkg/resource/R161079,10.48366/r161079,FsF-F3-01M,0,1
964,http://orkg.org/orkg/resource/R161079,10.48366/r161079,FsF-F4-01M,2,2
965,http://orkg.org/orkg/resource/R161079,10.48366/r161079,FsF-A1-01M,0,1
966,http://orkg.org/orkg/resource/R161079,10.48366/r161079,FsF-I1-01M,1,2
967,http://orkg.org/orkg/resource/R161079,10.48366/r161079,FsF-I2-01M,0,1
968,http://orkg.org/orkg/resource/R161079,10.48366/r161079,FsF-I3-01M,0,1
969,http://orkg.org/orkg/resource/R161079,10.48366/r161079,FsF-R1-01MD,1,4
970,http://orkg.org/orkg/resource/R161079,10.48366/r161079,FsF-R1.1-01M,2,2
971,http://orkg.org/orkg/resource/R161079,10.48366/r161079,FsF-R1.2-01M,1,2
972,http://orkg.org/orkg/resource/R161079,10.48366/r161079,FsF-R1.3-01M,0,1
973,http://orkg.org/orkg/resource/R161079,10.48366/r161079,FsF-R1.3-02D,0,1
974,http://orkg.org/orkg/resource/R161079,10.48366/r161079,FsF-A1-03D,0,1
975,http://orkg.org/orkg/resource/R161079,10.48366/r161079,FsF-A1-02M,1,1
976,http://orkg.org/orkg/resource/R161787,10.48366/r161787,FsF-F1-01D,1,1
977,http://orkg.org/orkg/resource/R161787,10.48366/r161787,FsF-F1-02D,1,1
978,http://orkg.org/orkg/resource/R161787,10.48366/r161787,FsF-F2-01M,2,2
979,http://orkg.org/orkg/resource/R161787,10.48366/r161787,FsF-F3-01M,0,1
980,http://orkg.org/orkg/resource/R161787,10.48366/r161787,FsF-F4-01M,2,2
981,http://orkg.org/orkg/resource/R161787,10.48366/r161787,FsF-A1-01M,0,1
982,http://orkg.org/orkg/resource/R161787,10.48366/r161787,FsF-I1-01M,1,2
983,http://orkg.org/orkg/resource/R161787,10.48366/r161787,FsF-I2-01M,0,1
984,http://orkg.org/orkg/resource/R161787,10.48366/r161787,FsF-I3-01M,0,1
985,http://orkg.org/orkg/resource/R161787,10.48366/r161787,FsF-R1-01MD,1,4
986,http://orkg.org/orkg/resource/R161787,10.48366/r161787,FsF-R1.1-01M,2,2
987,http://orkg.org/orkg/resource/R161787,10.48366/r161787,FsF-R1.2-01M,1,2
988,http://orkg.org/orkg/resource/R161787,10.48366/r161787,FsF-R1.3-01M,0,1
989,http://orkg.org/orkg/resource/R161787,10.48366/r161787,FsF-R1.3-02D,0,1
990,http://orkg.org/orkg/resource/R161787,10.48366/r161787,FsF-A1-03D,0,1
991,http://orkg.org/orkg/resource/R161787,10.48366/r161787,FsF-A1-02M,1,1
992,http://orkg.org/orkg/resource/R164670,10.48366/r164670,FsF-F1-01D,1,1
993,http://orkg.org/orkg/resource/R164670,10.48366/r164670,FsF-F1-02D,1,1
994,http://orkg.org/orkg/resource/R164670,10.48366/r164670,FsF-F2-01M,2,2
995,http://orkg.org/orkg/resource/R164670,10.48366/r164670,FsF-F3-01M,0,1
996,http://orkg.org/orkg/resource/R164670,10.48366/r164670,FsF-F4-01M,2,2
997,http://orkg.org/orkg/resource/R164670,10.48366/r164670,FsF-A1-01M,0,1
998,http://orkg.org/orkg/resource/R164670,10.48366/r164670,FsF-I1-01M,1,2
999,http://orkg.org/orkg/resource/R164670,10.48366/r164670,FsF-I2-01M,0,1
1000,http://orkg.org/orkg/resource/R164670,10.48366/r164670,FsF-I3-01M,0,1
1001,http://orkg.org/orkg/resource/R164670,10.48366/r164670,FsF-R1-01MD,1,4
1002,http://orkg.org/orkg/resource/R164670,10.48366/r164670,FsF-R1.1-01M,2,2
1003,http://orkg.org/orkg/resource/R164670,10.48366/r164670,FsF-R1.2-01M,1,2
1004,http://orkg.org/orkg/resource/R164670,10.48366/r164670,FsF-R1.3-01M,0,1
1005,http://orkg.org/orkg/resource/R164670,10.48366/r164670,FsF-R1.3-02D,0,1
1006,http://orkg.org/orkg/resource/R164670,10.48366/r164670,FsF-A1-03D,0,1
1007,http://orkg.org/orkg/resource/R164670,10.48366/r164670,FsF-A1-02M,1,1
1008,http://orkg.org/orkg/resource/R165700,10.48366/r165700,FsF-F1-01D,1,1
1009,http://orkg.org/orkg/resource/R165700,10.48366/r165700,FsF-F1-02D,1,1
1010,http://orkg.org/orkg/resource/R165700,10.48366/r165700,FsF-F2-01M,2,2
1011,http://orkg.org/orkg/resource/R165700,10.48366/r165700,FsF-F3-01M,0,1
1012,http://orkg.org/orkg/resource/R165700,10.48366/r165700,FsF-F4-01M,2,2
1013,http://orkg.org/orkg/resource/R165700,10.48366/r165700,FsF-A1-01M,0,1
1014,http://orkg.org/orkg/resource/R165700,10.48366/r165700,FsF-I1-01M,1,2
1015,http://orkg.org/orkg/resource/R165700,10.48366/r165700,FsF-I2-01M,0,1
1016,http://orkg.org/orkg/resource/R165700,10.48366/r165700,FsF-I3-01M,0,1
1017,http://orkg.org/orkg/resource/R165700,10.48366/r165700,FsF-R1-01MD,1,4
1018,http://orkg.org/orkg/resource/R165700,10.48366/r165700,FsF-R1.1-01M,2,2
1019,http://orkg.org/orkg/resource/R165700,10.48366/r165700,FsF-R1.2-01M,1,2
1020,http://orkg.org/orkg/resource/R165700,10.48366/r165700,FsF-R1.3-01M,0,1
1021,http://orkg.org/orkg/resource/R165700,10.48366/r165700,FsF-R1.3-02D,0,1
1022,http://orkg.org/orkg/resource/R165700,10.48366/r165700,FsF-A1-03D,0,1
1023,http://orkg.org/orkg/resource/R165700,10.48366/r165700,FsF-A1-02M,1,1
1024,http://orkg.org/orkg/resource/R165702,10.48366/r165702,FsF-F1-01D,1,1
1025,http://orkg.org/orkg/resource/R165702,10.48366/r165702,FsF-F1-02D,1,1
1026,http://orkg.org/orkg/resource/R165702,10.48366/r165702,FsF-F2-01M,2,2
1027,http://orkg.org/orkg/resource/R165702,10.48366/r165702,FsF-F3-01M,0,1
1028,http://orkg.org/orkg/resource/R165702,10.48366/r165702,FsF-F4-01M,2,2
1029,http://orkg.org/orkg/resource/R165702,10.48366/r165702,FsF-A1-01M,0,1
1030,http://orkg.org/orkg/resource/R165702,10.48366/r165702,FsF-I1-01M,1,2
1031,http://orkg.org/orkg/resource/R165702,10.48366/r165702,FsF-I2-01M,0,1
1032,http://orkg.org/orkg/resource/R165702,10.48366/r165702,FsF-I3-01M,0,1
1033,http://orkg.org/orkg/resource/R165702,10.48366/r165702,FsF-R1-01MD,1,4
1034,http://orkg.org/orkg/resource/R165702,10.48366/r165702,FsF-R1.1-01M,2,2
1035,http://orkg.org/orkg/resource/R165702,10.48366/r165702,FsF-R1.2-01M,1,2
1036,http://orkg.org/orkg/resource/R165702,10.48366/r165702,FsF-R1.3-01M,0,1
1037,http://orkg.org/orkg/resource/R165702,10.48366/r165702,FsF-R1.3-02D,0,1
1038,http://orkg.org/orkg/resource/R165702,10.48366/r165702,FsF-A1-03D,0,1
1039,http://orkg.org/orkg/resource/R165702,10.48366/r165702,FsF-A1-02M,1,1
1040,http://orkg.org/orkg/resource/R165794,10.48366/r165794,FsF-F1-01D,1,1
1041,http://orkg.org/orkg/resource/R165794,10.48366/r165794,FsF-F1-02D,1,1
1042,http://orkg.org/orkg/resource/R165794,10.48366/r165794,FsF-F2-01M,2,2
1043,http://orkg.org/orkg/resource/R165794,10.48366/r165794,FsF-F3-01M,0,1
1044,http://orkg.org/orkg/resource/R165794,10.48366/r165794,FsF-F4-01M,2,2
1045,http://orkg.org/orkg/resource/R165794,10.48366/r165794,FsF-A1-01M,0,1
1046,http://orkg.org/orkg/resource/R165794,10.48366/r165794,FsF-I1-01M,1,2
1047,http://orkg.org/orkg/resource/R165794,10.48366/r165794,FsF-I2-01M,0,1
1048,http://orkg.org/orkg/resource/R165794,10.48366/r165794,FsF-I3-01M,0,1
1049,http://orkg.org/orkg/resource/R165794,10.48366/r165794,FsF-R1-01MD,1,4
1050,http://orkg.org/orkg/resource/R165794,10.48366/r165794,FsF-R1.1-01M,2,2
1051,http://orkg.org/orkg/resource/R165794,10.48366/r165794,FsF-R1.2-01M,1,2
1052,http://orkg.org/orkg/resource/R165794,10.48366/r165794,FsF-R1.3-01M,0,1
1053,http://orkg.org/orkg/resource/R165794,10.48366/r165794,FsF-R1.3-02D,0,1
1054,http://orkg.org/orkg/resource/R165794,10.48366/r165794,FsF-A1-03D,0,1
1055,http://orkg.org/orkg/resource/R165794,10.48366/r165794,FsF-A1-02M,1,1
1056,http://orkg.org/orkg/resource/R165866,10.48366/r165866,FsF-F1-01D,1,1
1057,http://orkg.org/orkg/resource/R165866,10.48366/r165866,FsF-F1-02D,1,1
1058,http://orkg.org/orkg/resource/R165866,10.48366/r165866,FsF-F2-01M,2,2
1059,http://orkg.org/orkg/resource/R165866,10.48366/r165866,FsF-F3-01M,0,1
1060,http://orkg.org/orkg/resource/R165866,10.48366/r165866,FsF-F4-01M,2,2
1061,http://orkg.org/orkg/resource/R165866,10.48366/r165866,FsF-A1-01M,0,1
1062,http://orkg.org/orkg/resource/R165866,10.48366/r165866,FsF-I1-01M,1,2
1063,http://orkg.org/orkg/resource/R165866,10.48366/r165866,FsF-I2-01M,0,1
1064,http://orkg.org/orkg/resource/R165866,10.48366/r165866,FsF-I3-01M,0,1
1065,http://orkg.org/orkg/resource/R165866,10.48366/r165866,FsF-R1-01MD,1,4
1066,http://orkg.org/orkg/resource/R165866,10.48366/r165866,FsF-R1.1-01M,2,2
1067,http://orkg.org/orkg/resource/R165866,10.48366/r165866,FsF-R1.2-01M,1,2
1068,http://orkg.org/orkg/resource/R165866,10.48366/r165866,FsF-R1.3-01M,0,1
1069,http://orkg.org/orkg/resource/R165866,10.48366/r165866,FsF-R1.3-02D,0,1
1070,http://orkg.org/orkg/resource/R165866,10.48366/r165866,FsF-A1-03D,0,1
1071,http://orkg.org/orkg/resource/R165866,10.48366/r165866,FsF-A1-02M,1,1
1072,http://orkg.org/orkg/resource/R166315,10.48366/r166315,FsF-F1-01D,1,1
1073,http://orkg.org/orkg/resource/R166315,10.48366/r166315,FsF-F1-02D,1,1
1074,http://orkg.org/orkg/resource/R166315,10.48366/r166315,FsF-F2-01M,2,2
1075,http://orkg.org/orkg/resource/R166315,10.48366/r166315,FsF-F3-01M,0,1
1076,http://orkg.org/orkg/resource/R166315,10.48366/r166315,FsF-F4-01M,2,2
1077,http://orkg.org/orkg/resource/R166315,10.48366/r166315,FsF-A1-01M,0,1
1078,http://orkg.org/orkg/resource/R166315,10.48366/r166315,FsF-I1-01M,1,2
1079,http://orkg.org/orkg/resource/R166315,10.48366/r166315,FsF-I2-01M,0,1
1080,http://orkg.org/orkg/resource/R166315,10.48366/r166315,FsF-I3-01M,0,1
1081,http://orkg.org/orkg/resource/R166315,10.48366/r166315,FsF-R1-01MD,1,4
1082,http://orkg.org/orkg/resource/R166315,10.48366/r166315,FsF-R1.1-01M,2,2
1083,http://orkg.org/orkg/resource/R166315,10.48366/r166315,FsF-R1.2-01M,1,2
1084,http://orkg.org/orkg/resource/R166315,10.48366/r166315,FsF-R1.3-01M,0,1
1085,http://orkg.org/orkg/resource/R166315,10.48366/r166315,FsF-R1.3-02D,0,1
1086,http://orkg.org/orkg/resource/R166315,10.48366/r166315,FsF-A1-03D,0,1
1087,http://orkg.org/orkg/resource/R166315,10.48366/r166315,FsF-A1-02M,1,1
1088,http://orkg.org/orkg/resource/R172690,10.48366/r172690,FsF-F1-01D,1,1
1089,http://orkg.org/orkg/resource/R172690,10.48366/r172690,FsF-F1-02D,1,1
1090,http://orkg.org/orkg/resource/R172690,10.48366/r172690,FsF-F2-01M,2,2
1091,http://orkg.org/orkg/resource/R172690,10.48366/r172690,FsF-F3-01M,0,1
1092,http://orkg.org/orkg/resource/R172690,10.48366/r172690,FsF-F4-01M,2,2
1093,http://orkg.org/orkg/resource/R172690,10.48366/r172690,FsF-A1-01M,0,1
1094,http://orkg.org/orkg/resource/R172690,10.48366/r172690,FsF-I1-01M,1,2
1095,http://orkg.org/orkg/resource/R172690,10.48366/r172690,FsF-I2-01M,0,1
1096,http://orkg.org/orkg/resource/R172690,10.48366/r172690,FsF-I3-01M,0,1
1097,http://orkg.org/orkg/resource/R172690,10.48366/r172690,FsF-R1-01MD,1,4
1098,http://orkg.org/orkg/resource/R172690,10.48366/r172690,FsF-R1.1-01M,2,2
1099,http://orkg.org/orkg/resource/R172690,10.48366/r172690,FsF-R1.2-01M,1,2
1100,http://orkg.org/orkg/resource/R172690,10.48366/r172690,FsF-R1.3-01M,0,1
1101,http://orkg.org/orkg/resource/R172690,10.48366/r172690,FsF-R1.3-02D,0,1
1102,http://orkg.org/orkg/resource/R172690,10.48366/r172690,FsF-A1-03D,0,1
1103,http://orkg.org/orkg/resource/R172690,10.48366/r172690,FsF-A1-02M,1,1
1104,http://orkg.org/orkg/resource/R178164,10.48366/r178164,FsF-F1-01D,1,1
1105,http://orkg.org/orkg/resource/R178164,10.48366/r178164,FsF-F1-02D,1,1
1106,http://orkg.org/orkg/resource/R178164,10.48366/r178164,FsF-F2-01M,2,2
1107,http://orkg.org/orkg/resource/R178164,10.48366/r178164,FsF-F3-01M,0,1
1108,http://orkg.org/orkg/resource/R178164,10.48366/r178164,FsF-F4-01M,2,2
1109,http://orkg.org/orkg/resource/R178164,10.48366/r178164,FsF-A1-01M,0,1
1110,http://orkg.org/orkg/resource/R178164,10.48366/r178164,FsF-I1-01M,1,2
1111,http://orkg.org/orkg/resource/R178164,10.48366/r178164,FsF-I2-01M,0,1
1112,http://orkg.org/orkg/resource/R178164,10.48366/r178164,FsF-I3-01M,0,1
1113,http://orkg.org/orkg/resource/R178164,10.48366/r178164,FsF-R1-01MD,1,4
1114,http://orkg.org/orkg/resource/R178164,10.48366/r178164,FsF-R1.1-01M,2,2
1115,http://orkg.org/orkg/resource/R178164,10.48366/r178164,FsF-R1.2-01M,1,2
1116,http://orkg.org/orkg/resource/R178164,10.48366/r178164,FsF-R1.3-01M,0,1
1117,http://orkg.org/orkg/resource/R178164,10.48366/r178164,FsF-R1.3-02D,0,1
1118,http://orkg.org/orkg/resource/R178164,10.48366/r178164,FsF-A1-03D,0,1
1119,http://orkg.org/orkg/resource/R178164,10.48366/r178164,FsF-A1-02M,1,1
1120,http://orkg.org/orkg/resource/R68121,10.48366/r68121,FsF-F1-01D,1,1
1121,http://orkg.org/orkg/resource/R68121,10.48366/r68121,FsF-F1-02D,1,1
1122,http://orkg.org/orkg/resource/R68121,10.48366/r68121,FsF-F2-01M,2,2
1123,http://orkg.org/orkg/resource/R68121,10.48366/r68121,FsF-F3-01M,0,1
1124,http://orkg.org/orkg/resource/R68121,10.48366/r68121,FsF-F4-01M,2,2
1125,http://orkg.org/orkg/resource/R68121,10.48366/r68121,FsF-A1-01M,0,1
1126,http://orkg.org/orkg/resource/R68121,10.48366/r68121,FsF-I1-01M,1,2
1127,http://orkg.org/orkg/resource/R68121,10.48366/r68121,FsF-I2-01M,0,1
1128,http://orkg.org/orkg/resource/R68121,10.48366/r68121,FsF-I3-01M,0,1
1129,http://orkg.org/orkg/resource/R68121,10.48366/r68121,FsF-R1-01MD,1,4
1130,http://orkg.org/orkg/resource/R68121,10.48366/r68121,FsF-R1.1-01M,2,2
1131,http://orkg.org/orkg/resource/R68121,10.48366/r68121,FsF-R1.2-01M,1,2
1132,http://orkg.org/orkg/resource/R68121,10.48366/r68121,FsF-R1.3-01M,0,1
1133,http://orkg.org/orkg/resource/R68121,10.48366/r68121,FsF-R1.3-02D,0,1
1134,http://orkg.org/orkg/resource/R68121,10.48366/r68121,FsF-A1-03D,0,1
1135,http://orkg.org/orkg/resource/R68121,10.48366/r68121,FsF-A1-02M,1,1
1136,http://orkg.org/orkg/resource/R68535,10.48366/r68535,FsF-F1-01D,1,1
1137,http://orkg.org/orkg/resource/R68535,10.48366/r68535,FsF-F1-02D,1,1
1138,http://orkg.org/orkg/resource/R68535,10.48366/r68535,FsF-F2-01M,2,2
1139,http://orkg.org/orkg/resource/R68535,10.48366/r68535,FsF-F3-01M,0,1
1140,http://orkg.org/orkg/resource/R68535,10.48366/r68535,FsF-F4-01M,2,2
1141,http://orkg.org/orkg/resource/R68535,10.48366/r68535,FsF-A1-01M,0,1
1142,http://orkg.org/orkg/resource/R68535,10.48366/r68535,FsF-I1-01M,1,2
1143,http://orkg.org/orkg/resource/R68535,10.48366/r68535,FsF-I2-01M,0,1
1144,http://orkg.org/orkg/resource/R68535,10.48366/r68535,FsF-I3-01M,0,1
1145,http://orkg.org/orkg/resource/R68535,10.48366/r68535,FsF-R1-01MD,1,4
1146,http://orkg.org/orkg/resource/R68535,10.48366/r68535,FsF-R1.1-01M,2,2
1147,http://orkg.org/orkg/resource/R68535,10.48366/r68535,FsF-R1.2-01M,1,2
1148,http://orkg.org/orkg/resource/R68535,10.48366/r68535,FsF-R1.3-01M,0,1
1149,http://orkg.org/orkg/resource/R68535,10.48366/r68535,FsF-R1.3-02D,0,1
1150,http://orkg.org/orkg/resource/R68535,10.48366/r68535,FsF-A1-03D,0,1
1151,http://orkg.org/orkg/resource/R68535,10.48366/r68535,FsF-A1-02M,1,1
1152,http://orkg.org/orkg/resource/R69680,10.48366/r69680,FsF-F1-01D,1,1
1153,http://orkg.org/orkg/resource/R69680,10.48366/r69680,FsF-F1-02D,1,1
1154,http://orkg.org/orkg/resource/R69680,10.48366/r69680,FsF-F2-01M,2,2
1155,http://orkg.org/orkg/resource/R69680,10.48366/r69680,FsF-F3-01M,0,1
1156,http://orkg.org/orkg/resource/R69680,10.48366/r69680,FsF-F4-01M,2,2
1157,http://orkg.org/orkg/resource/R69680,10.48366/r69680,FsF-A1-01M,0,1
1158,http://orkg.org/orkg/resource/R69680,10.48366/r69680,FsF-I1-01M,1,2
1159,http://orkg.org/orkg/resource/R69680,10.48366/r69680,FsF-I2-01M,0,1
1160,http://orkg.org/orkg/resource/R69680,10.48366/r69680,FsF-I3-01M,0,1
1161,http://orkg.org/orkg/resource/R69680,10.48366/r69680,FsF-R1-01MD,1,4
1162,http://orkg.org/orkg/resource/R69680,10.48366/r69680,FsF-R1.1-01M,2,2
1163,http://orkg.org/orkg/resource/R69680,10.48366/r69680,FsF-R1.2-01M,1,2
1164,http://orkg.org/orkg/resource/R69680,10.48366/r69680,FsF-R1.3-01M,0,1
1165,http://orkg.org/orkg/resource/R69680,10.48366/r69680,FsF-R1.3-02D,0,1
1166,http://orkg.org/orkg/resource/R69680,10.48366/r69680,FsF-A1-03D,0,1
1167,http://orkg.org/orkg/resource/R69680,10.48366/r69680,FsF-A1-02M,1,1
1168,http://orkg.org/orkg/resource/R73210,10.48366/r73210,FsF-F1-01D,1,1
1169,http://orkg.org/orkg/resource/R73210,10.48366/r73210,FsF-F1-02D,1,1
1170,http://orkg.org/orkg/resource/R73210,10.48366/r73210,FsF-F2-01M,2,2
1171,http://orkg.org/orkg/resource/R73210,10.48366/r73210,FsF-F3-01M,0,1
1172,http://orkg.org/orkg/resource/R73210,10.48366/r73210,FsF-F4-01M,2,2
1173,http://orkg.org/orkg/resource/R73210,10.48366/r73210,FsF-A1-01M,0,1
1174,http://orkg.org/orkg/resource/R73210,10.48366/r73210,FsF-I1-01M,1,2
1175,http://orkg.org/orkg/resource/R73210,10.48366/r73210,FsF-I2-01M,0,1
1176,http://orkg.org/orkg/resource/R73210,10.48366/r73210,FsF-I3-01M,0,1
1177,http://orkg.org/orkg/resource/R73210,10.48366/r73210,FsF-R1-01MD,1,4
1178,http://orkg.org/orkg/resource/R73210,10.48366/r73210,FsF-R1.1-01M,2,2
1179,http://orkg.org/orkg/resource/R73210,10.48366/r73210,FsF-R1.2-01M,1,2
1180,http://orkg.org/orkg/resource/R73210,10.48366/r73210,FsF-R1.3-01M,0,1
1181,http://orkg.org/orkg/resource/R73210,10.48366/r73210,FsF-R1.3-02D,0,1
1182,http://orkg.org/orkg/resource/R73210,10.48366/r73210,FsF-A1-03D,0,1
1183,http://orkg.org/orkg/resource/R73210,10.48366/r73210,FsF-A1-02M,1,1
1184,http://orkg.org/orkg/resource/R74529,10.48366/r74529,FsF-F1-01D,1,1
1185,http://orkg.org/orkg/resource/R74529,10.48366/r74529,FsF-F1-02D,1,1
1186,http://orkg.org/orkg/resource/R74529,10.48366/r74529,FsF-F2-01M,2,2
1187,http://orkg.org/orkg/resource/R74529,10.48366/r74529,FsF-F3-01M,0,1
1188,http://orkg.org/orkg/resource/R74529,10.48366/r74529,FsF-F4-01M,2,2
1189,http://orkg.org/orkg/resource/R74529,10.48366/r74529,FsF-A1-01M,0,1
1190,http://orkg.org/orkg/resource/R74529,10.48366/r74529,FsF-I1-01M,1,2
1191,http://orkg.org/orkg/resource/R74529,10.48366/r74529,FsF-I2-01M,0,1
1192,http://orkg.org/orkg/resource/R74529,10.48366/r74529,FsF-I3-01M,0,1
1193,http://orkg.org/orkg/resource/R74529,10.48366/r74529,FsF-R1-01MD,1,4
1194,http://orkg.org/orkg/resource/R74529,10.48366/r74529,FsF-R1.1-01M,2,2
1195,http://orkg.org/orkg/resource/R74529,10.48366/r74529,FsF-R1.2-01M,1,2
1196,http://orkg.org/orkg/resource/R74529,10.48366/r74529,FsF-R1.3-01M,0,1
1197,http://orkg.org/orkg/resource/R74529,10.48366/r74529,FsF-R1.3-02D,0,1
1198,http://orkg.org/orkg/resource/R74529,10.48366/r74529,FsF-A1-03D,0,1
1199,http://orkg.org/orkg/resource/R74529,10.48366/r74529,FsF-A1-02M,1,1
1200,http://orkg.org/orkg/resource/R74541,10.48366/r74541,FsF-F1-01D,1,1
1201,http://orkg.org/orkg/resource/R74541,10.48366/r74541,FsF-F1-02D,1,1
1202,http://orkg.org/orkg/resource/R74541,10.48366/r74541,FsF-F2-01M,2,2
1203,http://orkg.org/orkg/resource/R74541,10.48366/r74541,FsF-F3-01M,0,1
1204,http://orkg.org/orkg/resource/R74541,10.48366/r74541,FsF-F4-01M,2,2
1205,http://orkg.org/orkg/resource/R74541,10.48366/r74541,FsF-A1-01M,0,1
1206,http://orkg.org/orkg/resource/R74541,10.48366/r74541,FsF-I1-01M,1,2
1207,http://orkg.org/orkg/resource/R74541,10.48366/r74541,FsF-I2-01M,0,1
1208,http://orkg.org/orkg/resource/R74541,10.48366/r74541,FsF-I3-01M,0,1
1209,http://orkg.org/orkg/resource/R74541,10.48366/r74541,FsF-R1-01MD,1,4
1210,http://orkg.org/orkg/resource/R74541,10.48366/r74541,FsF-R1.1-01M,2,2
1211,http://orkg.org/orkg/resource/R74541,10.48366/r74541,FsF-R1.2-01M,1,2
1212,http://orkg.org/orkg/resource/R74541,10.48366/r74541,FsF-R1.3-01M,0,1
1213,http://orkg.org/orkg/resource/R74541,10.48366/r74541,FsF-R1.3-02D,0,1
1214,http://orkg.org/orkg/resource/R74541,10.48366/r74541,FsF-A1-03D,0,1
1215,http://orkg.org/orkg/resource/R74541,10.48366/r74541,FsF-A1-02M,1,1
1216,http://orkg.org/orkg/resource/R74774,10.48366/r74774,FsF-F1-01D,1,1
1217,http://orkg.org/orkg/resource/R74774,10.48366/r74774,FsF-F1-02D,1,1
1218,http://orkg.org/orkg/resource/R74774,10.48366/r74774,FsF-F2-01M,2,2
1219,http://orkg.org/orkg/resource/R74774,10.48366/r74774,FsF-F3-01M,0,1
1220,http://orkg.org/orkg/resource/R74774,10.48366/r74774,FsF-F4-01M,2,2
1221,http://orkg.org/orkg/resource/R74774,10.48366/r74774,FsF-A1-01M,0,1
1222,http://orkg.org/orkg/resource/R74774,10.48366/r74774,FsF-I1-01M,1,2
1223,http://orkg.org/orkg/resource/R74774,10.48366/r74774,FsF-I2-01M,0,1
1224,http://orkg.org/orkg/resource/R74774,10.48366/r74774,FsF-I3-01M,0,1
1225,http://orkg.org/orkg/resource/R74774,10.48366/r74774,FsF-R1-01MD,1,4
1226,http://orkg.org/orkg/resource/R74774,10.48366/r74774,FsF-R1.1-01M,2,2
1227,http://orkg.org/orkg/resource/R74774,10.48366/r74774,FsF-R1.2-01M,1,2
1228,http://orkg.org/orkg/resource/R74774,10.48366/r74774,FsF-R1.3-01M,0,1
1229,http://orkg.org/orkg/resource/R74774,10.48366/r74774,FsF-R1.3-02D,0,1
1230,http://orkg.org/orkg/resource/R74774,10.48366/r74774,FsF-A1-03D,0,1
1231,http://orkg.org/orkg/resource/R74774,10.48366/r74774,FsF-A1-02M,1,1
1232,http://orkg.org/orkg/resource/R75093,10.48366/r75093,FsF-F1-01D,1,1
1233,http://orkg.org/orkg/resource/R75093,10.48366/r75093,FsF-F1-02D,1,1
1234,http://orkg.org/orkg/resource/R75093,10.48366/r75093,FsF-F2-01M,2,2
1235,http://orkg.org/orkg/resource/R75093,10.48366/r75093,FsF-F3-01M,0,1
