,comparisons,doi,assessment_result
135,http://orkg.org/orkg/resource/R217389,10.48366/r217389,
136,http://orkg.org/orkg/resource/R217424,10.48366/r217424,"[{'metric': 'metadata_identifier_persistence', 'score': '1'}, {'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'metadata_contains_outward_links', 'score': '1'}, {'metric': 'metadata_includes_license_weak', 'score': '1'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '1'}, {'metric': 'searchable', 'score': '0'}]"
137,http://orkg.org/orkg/resource/R217425,10.48366/r217425,"[{'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_identifier_persistence', 'score': '1'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'metadata_includes_license_weak', 'score': '1'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'searchable', 'score': '0'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'metadata_contains_outward_links', 'score': '1'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '1'}]"
138,http://orkg.org/orkg/resource/R217545,10.48366/r217545,"[{'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_identifier_persistence', 'score': '1'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'metadata_contains_outward_links', 'score': '1'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_includes_license_weak', 'score': '1'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'searchable', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '1'}]"
139,http://orkg.org/orkg/resource/R217592,10.48366/r217592,"[{'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_identifier_persistence', 'score': '1'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '1'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'metadata_contains_outward_links', 'score': '1'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_includes_license_weak', 'score': '1'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'searchable', 'score': '0'}]"
140,http://orkg.org/orkg/resource/R218943,10.48366/r218943,
141,http://orkg.org/orkg/resource/R218989,10.48366/r218989,"[{'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_identifier_persistence', 'score': '1'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'metadata_includes_license_weak', 'score': '1'}, {'metric': 'metadata_contains_outward_links', 'score': '1'}, {'metric': 'searchable', 'score': '0'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '1'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'metadata_persistence', 'score': '0'}]"
142,http://orkg.org/orkg/resource/R219046,10.48366/r219046,"[{'metric': 'metadata_identifier_persistence', 'score': '1'}, {'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'metadata_contains_outward_links', 'score': '1'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_includes_license_weak', 'score': '1'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'searchable', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '1'}, {'metric': 'data_kr_language_weak', 'score': '0'}]"
143,http://orkg.org/orkg/resource/R219085,10.48366/r219085,"[{'metric': 'metadata_identifier_persistence', 'score': '1'}, {'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'metadata_contains_outward_links', 'score': '1'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'metadata_includes_license_weak', 'score': '1'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '1'}, {'metric': 'searchable', 'score': '0'}]"
144,http://orkg.org/orkg/resource/R219275,10.48366/r219275,"[{'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_identifier_persistence', 'score': '1'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'metadata_contains_outward_links', 'score': '1'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'metadata_includes_license_weak', 'score': '1'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '1'}, {'metric': 'searchable', 'score': '0'}]"
145,http://orkg.org/orkg/resource/R219286,10.48366/r219286,"[{'metric': 'metadata_identifier_persistence', 'score': '1'}, {'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'metadata_includes_license_weak', 'score': '1'}, {'metric': 'metadata_contains_outward_links', 'score': '1'}, {'metric': 'searchable', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '1'}, {'metric': 'structured_metadata', 'score': '1'}]"
146,http://orkg.org/orkg/resource/R219410,10.48366/r219410,
147,http://orkg.org/orkg/resource/R219443,10.48366/r219443,"[{'metric': 'metadata_identifier_persistence', 'score': '1'}, {'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'metadata_includes_license_weak', 'score': '1'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'metadata_contains_outward_links', 'score': '1'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '1'}, {'metric': 'searchable', 'score': '0'}]"
148,http://orkg.org/orkg/resource/R219581,10.48366/r219581,"[{'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'metadata_identifier_persistence', 'score': '1'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_includes_license_weak', 'score': '1'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'metadata_contains_outward_links', 'score': '1'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'searchable', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '1'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}]"
149,http://orkg.org/orkg/resource/R219718,10.48366/r219718,"[{'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'metadata_identifier_persistence', 'score': '1'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'metadata_includes_license_weak', 'score': '1'}, {'metric': 'metadata_contains_outward_links', 'score': '1'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'searchable', 'score': '0'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '1'}]"
150,http://orkg.org/orkg/resource/R220094,10.48366/r220094,"[{'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_identifier_persistence', 'score': '1'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'metadata_contains_outward_links', 'score': '1'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'metadata_includes_license_weak', 'score': '1'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'searchable', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '1'}]"
151,http://orkg.org/orkg/resource/R220231,10.48366/r220231,"[{'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'metadata_identifier_persistence', 'score': '1'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'metadata_includes_license_weak', 'score': '1'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'metadata_contains_outward_links', 'score': '1'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'searchable', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '1'}]"
152,http://orkg.org/orkg/resource/R220872,10.48366/r220872,"[{'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_identifier_persistence', 'score': '1'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'searchable', 'score': '0'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '1'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'metadata_contains_outward_links', 'score': '1'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'metadata_includes_license_weak', 'score': '1'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'grounded_metadata', 'score': '1'}]"
153,http://orkg.org/orkg/resource/R220885,10.48366/r220885,
154,http://orkg.org/orkg/resource/R220919,10.48366/r220919,"[{'metric': 'metadata_identifier_persistence', 'score': '1'}, {'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'metadata_contains_outward_links', 'score': '1'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_includes_license_weak', 'score': '1'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '1'}, {'metric': 'searchable', 'score': '0'}]"
155,http://orkg.org/orkg/resource/R220920,10.48366/r220920,"[{'metric': 'metadata_identifier_persistence', 'score': '1'}, {'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'structured_metadata', 'score': None}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'metadata_contains_outward_links', 'score': '1'}, {'metric': 'metadata_includes_license_weak', 'score': '1'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'searchable', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '1'}]"
156,http://orkg.org/orkg/resource/R221160,10.48366/r221160,"[{'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_identifier_persistence', 'score': '1'}, {'metric': 'data_protocol', 'score': None}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_contains_outward_links', 'score': '1'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_includes_license_weak', 'score': '1'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '1'}, {'metric': 'searchable', 'score': '0'}]"
157,http://orkg.org/orkg/resource/R221192,10.48366/r221192,"[{'metric': 'metadata_identifier_persistence', 'score': '1'}, {'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_contains_outward_links', 'score': '1'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'metadata_includes_license_weak', 'score': '1'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '1'}, {'metric': 'searchable', 'score': '0'}]"
158,http://orkg.org/orkg/resource/R221200,10.48366/r221200,"[{'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'metadata_identifier_persistence', 'score': '1'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'metadata_includes_license_weak', 'score': '1'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'metadata_contains_outward_links', 'score': '1'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '1'}, {'metric': 'searchable', 'score': '0'}]"
159,http://orkg.org/orkg/resource/R221688,10.48366/r221688,"[{'metric': 'metadata_identifier_persistence', 'score': '1'}, {'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'metadata_identifier_in_metadata', 'score': None}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'metadata_contains_outward_links', 'score': '1'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'metadata_includes_license_weak', 'score': '1'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'searchable', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '1'}]"
160,http://orkg.org/orkg/resource/R221781,10.48366/r221781,"[{'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'metadata_identifier_persistence', 'score': '1'}, {'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'metadata_includes_license_weak', 'score': '1'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'metadata_contains_outward_links', 'score': '1'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '1'}, {'metric': 'searchable', 'score': '0'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}]"
