,comparison,doi,metric,maturity,score_earned,score_percent,score_total,status_passed,status_total
9668,http://orkg.org/orkg/resource/R255409,,R,0.0,0.0,0.0,10.0,0,5
9669,http://orkg.org/orkg/resource/R255409,,R1,0.0,0.0,0.0,4.0,0,1
9670,http://orkg.org/orkg/resource/R255409,,R1.1,0.0,0.0,0.0,2.0,0,1
9671,http://orkg.org/orkg/resource/R255409,,R1.2,0.0,0.0,0.0,2.0,0,1
9672,http://orkg.org/orkg/resource/R255409,,R1.3,0.0,0.0,0.0,2.0,0,2
9673,http://orkg.org/orkg/resource/R255464,,A,0.0,0.0,0.0,3.0,0,3
9674,http://orkg.org/orkg/resource/R255464,,A1,0.0,0.0,0.0,3.0,0,3
9675,http://orkg.org/orkg/resource/R255464,,F,1.0,1.0,14.29,7.0,1,5
9676,http://orkg.org/orkg/resource/R255464,,F1,2.0,1.0,50.0,2.0,1,2
9677,http://orkg.org/orkg/resource/R255464,,F2,0.0,0.0,0.0,2.0,0,1
9678,http://orkg.org/orkg/resource/R255464,,F3,0.0,0.0,0.0,1.0,0,1
9679,http://orkg.org/orkg/resource/R255464,,F4,0.0,0.0,0.0,2.0,0,1
9680,http://orkg.org/orkg/resource/R255464,,FAIR,1.0,1.0,4.17,24.0,1,16
9681,http://orkg.org/orkg/resource/R255464,,I,0.0,0.0,0.0,4.0,0,3
9682,http://orkg.org/orkg/resource/R255464,,I1,0.0,0.0,0.0,2.0,0,1
9683,http://orkg.org/orkg/resource/R255464,,I2,0.0,0.0,0.0,1.0,0,1
9684,http://orkg.org/orkg/resource/R255464,,I3,0.0,0.0,0.0,1.0,0,1
9685,http://orkg.org/orkg/resource/R255464,,R,0.0,0.0,0.0,10.0,0,5
9686,http://orkg.org/orkg/resource/R255464,,R1,0.0,0.0,0.0,4.0,0,1
9687,http://orkg.org/orkg/resource/R255464,,R1.1,0.0,0.0,0.0,2.0,0,1
9688,http://orkg.org/orkg/resource/R255464,,R1.2,0.0,0.0,0.0,2.0,0,1
9689,http://orkg.org/orkg/resource/R255464,,R1.3,0.0,0.0,0.0,2.0,0,2
9690,http://orkg.org/orkg/resource/R255508,,A,0.0,0.0,0.0,3.0,0,3
9691,http://orkg.org/orkg/resource/R255508,,A1,0.0,0.0,0.0,3.0,0,3
9692,http://orkg.org/orkg/resource/R255508,,F,1.0,1.0,14.29,7.0,1,5
9693,http://orkg.org/orkg/resource/R255508,,F1,2.0,1.0,50.0,2.0,1,2
9694,http://orkg.org/orkg/resource/R255508,,F2,0.0,0.0,0.0,2.0,0,1
9695,http://orkg.org/orkg/resource/R255508,,F3,0.0,0.0,0.0,1.0,0,1
9696,http://orkg.org/orkg/resource/R255508,,F4,0.0,0.0,0.0,2.0,0,1
9697,http://orkg.org/orkg/resource/R255508,,FAIR,1.0,1.0,4.17,24.0,1,16
9698,http://orkg.org/orkg/resource/R255508,,I,0.0,0.0,0.0,4.0,0,3
9699,http://orkg.org/orkg/resource/R255508,,I1,0.0,0.0,0.0,2.0,0,1
9700,http://orkg.org/orkg/resource/R255508,,I2,0.0,0.0,0.0,1.0,0,1
9701,http://orkg.org/orkg/resource/R255508,,I3,0.0,0.0,0.0,1.0,0,1
9702,http://orkg.org/orkg/resource/R255508,,R,0.0,0.0,0.0,10.0,0,5
9703,http://orkg.org/orkg/resource/R255508,,R1,0.0,0.0,0.0,4.0,0,1
9704,http://orkg.org/orkg/resource/R255508,,R1.1,0.0,0.0,0.0,2.0,0,1
9705,http://orkg.org/orkg/resource/R255508,,R1.2,0.0,0.0,0.0,2.0,0,1
9706,http://orkg.org/orkg/resource/R255508,,R1.3,0.0,0.0,0.0,2.0,0,2
9707,http://orkg.org/orkg/resource/R256241,,A,0.0,0.0,0.0,3.0,0,3
9708,http://orkg.org/orkg/resource/R256241,,A1,0.0,0.0,0.0,3.0,0,3
9709,http://orkg.org/orkg/resource/R256241,,F,1.0,1.0,14.29,7.0,1,5
9710,http://orkg.org/orkg/resource/R256241,,F1,2.0,1.0,50.0,2.0,1,2
9711,http://orkg.org/orkg/resource/R256241,,F2,0.0,0.0,0.0,2.0,0,1
9712,http://orkg.org/orkg/resource/R256241,,F3,0.0,0.0,0.0,1.0,0,1
9713,http://orkg.org/orkg/resource/R256241,,F4,0.0,0.0,0.0,2.0,0,1
9714,http://orkg.org/orkg/resource/R256241,,FAIR,1.0,1.0,4.17,24.0,1,16
9715,http://orkg.org/orkg/resource/R256241,,I,0.0,0.0,0.0,4.0,0,3
9716,http://orkg.org/orkg/resource/R256241,,I1,0.0,0.0,0.0,2.0,0,1
9717,http://orkg.org/orkg/resource/R256241,,I2,0.0,0.0,0.0,1.0,0,1
9718,http://orkg.org/orkg/resource/R256241,,I3,0.0,0.0,0.0,1.0,0,1
9719,http://orkg.org/orkg/resource/R256241,,R,0.0,0.0,0.0,10.0,0,5
9720,http://orkg.org/orkg/resource/R256241,,R1,0.0,0.0,0.0,4.0,0,1
9721,http://orkg.org/orkg/resource/R256241,,R1.1,0.0,0.0,0.0,2.0,0,1
9722,http://orkg.org/orkg/resource/R256241,,R1.2,0.0,0.0,0.0,2.0,0,1
9723,http://orkg.org/orkg/resource/R256241,,R1.3,0.0,0.0,0.0,2.0,0,2
9724,http://orkg.org/orkg/resource/R256242,,A,0.0,0.0,0.0,3.0,0,3
9725,http://orkg.org/orkg/resource/R256242,,A1,0.0,0.0,0.0,3.0,0,3
9726,http://orkg.org/orkg/resource/R256242,,F,1.0,1.0,14.29,7.0,1,5
9727,http://orkg.org/orkg/resource/R256242,,F1,2.0,1.0,50.0,2.0,1,2
9728,http://orkg.org/orkg/resource/R256242,,F2,0.0,0.0,0.0,2.0,0,1
9729,http://orkg.org/orkg/resource/R256242,,F3,0.0,0.0,0.0,1.0,0,1
9730,http://orkg.org/orkg/resource/R256242,,F4,0.0,0.0,0.0,2.0,0,1
9731,http://orkg.org/orkg/resource/R256242,,FAIR,1.0,1.0,4.17,24.0,1,16
9732,http://orkg.org/orkg/resource/R256242,,I,0.0,0.0,0.0,4.0,0,3
9733,http://orkg.org/orkg/resource/R256242,,I1,0.0,0.0,0.0,2.0,0,1
9734,http://orkg.org/orkg/resource/R256242,,I2,0.0,0.0,0.0,1.0,0,1
9735,http://orkg.org/orkg/resource/R256242,,I3,0.0,0.0,0.0,1.0,0,1
9736,http://orkg.org/orkg/resource/R256242,,R,0.0,0.0,0.0,10.0,0,5
9737,http://orkg.org/orkg/resource/R256242,,R1,0.0,0.0,0.0,4.0,0,1
9738,http://orkg.org/orkg/resource/R256242,,R1.1,0.0,0.0,0.0,2.0,0,1
9739,http://orkg.org/orkg/resource/R256242,,R1.2,0.0,0.0,0.0,2.0,0,1
9740,http://orkg.org/orkg/resource/R256242,,R1.3,0.0,0.0,0.0,2.0,0,2
9741,http://orkg.org/orkg/resource/R256243,,A,0.0,0.0,0.0,3.0,0,3
9742,http://orkg.org/orkg/resource/R256243,,A1,0.0,0.0,0.0,3.0,0,3
9743,http://orkg.org/orkg/resource/R256243,,F,1.0,1.0,14.29,7.0,1,5
9744,http://orkg.org/orkg/resource/R256243,,F1,2.0,1.0,50.0,2.0,1,2
9745,http://orkg.org/orkg/resource/R256243,,F2,0.0,0.0,0.0,2.0,0,1
9746,http://orkg.org/orkg/resource/R256243,,F3,0.0,0.0,0.0,1.0,0,1
9747,http://orkg.org/orkg/resource/R256243,,F4,0.0,0.0,0.0,2.0,0,1
9748,http://orkg.org/orkg/resource/R256243,,FAIR,1.0,1.0,4.17,24.0,1,16
9749,http://orkg.org/orkg/resource/R256243,,I,0.0,0.0,0.0,4.0,0,3
9750,http://orkg.org/orkg/resource/R256243,,I1,0.0,0.0,0.0,2.0,0,1
9751,http://orkg.org/orkg/resource/R256243,,I2,0.0,0.0,0.0,1.0,0,1
9752,http://orkg.org/orkg/resource/R256243,,I3,0.0,0.0,0.0,1.0,0,1
9753,http://orkg.org/orkg/resource/R256243,,R,0.0,0.0,0.0,10.0,0,5
9754,http://orkg.org/orkg/resource/R256243,,R1,0.0,0.0,0.0,4.0,0,1
9755,http://orkg.org/orkg/resource/R256243,,R1.1,0.0,0.0,0.0,2.0,0,1
9756,http://orkg.org/orkg/resource/R256243,,R1.2,0.0,0.0,0.0,2.0,0,1
9757,http://orkg.org/orkg/resource/R256243,,R1.3,0.0,0.0,0.0,2.0,0,2
9758,http://orkg.org/orkg/resource/R256244,,A,0.0,0.0,0.0,3.0,0,3
9759,http://orkg.org/orkg/resource/R256244,,A1,0.0,0.0,0.0,3.0,0,3
9760,http://orkg.org/orkg/resource/R256244,,F,1.0,1.0,14.29,7.0,1,5
9761,http://orkg.org/orkg/resource/R256244,,F1,2.0,1.0,50.0,2.0,1,2
9762,http://orkg.org/orkg/resource/R256244,,F2,0.0,0.0,0.0,2.0,0,1
9763,http://orkg.org/orkg/resource/R256244,,F3,0.0,0.0,0.0,1.0,0,1
9764,http://orkg.org/orkg/resource/R256244,,F4,0.0,0.0,0.0,2.0,0,1
9765,http://orkg.org/orkg/resource/R256244,,FAIR,1.0,1.0,4.17,24.0,1,16
9766,http://orkg.org/orkg/resource/R256244,,I,0.0,0.0,0.0,4.0,0,3
9767,http://orkg.org/orkg/resource/R256244,,I1,0.0,0.0,0.0,2.0,0,1
9768,http://orkg.org/orkg/resource/R256244,,I2,0.0,0.0,0.0,1.0,0,1
9769,http://orkg.org/orkg/resource/R256244,,I3,0.0,0.0,0.0,1.0,0,1
9770,http://orkg.org/orkg/resource/R256244,,R,0.0,0.0,0.0,10.0,0,5
9771,http://orkg.org/orkg/resource/R256244,,R1,0.0,0.0,0.0,4.0,0,1
9772,http://orkg.org/orkg/resource/R256244,,R1.1,0.0,0.0,0.0,2.0,0,1
9773,http://orkg.org/orkg/resource/R256244,,R1.2,0.0,0.0,0.0,2.0,0,1
9774,http://orkg.org/orkg/resource/R256244,,R1.3,0.0,0.0,0.0,2.0,0,2
9775,http://orkg.org/orkg/resource/R256245,,A,0.0,0.0,0.0,3.0,0,3
9776,http://orkg.org/orkg/resource/R256245,,A1,0.0,0.0,0.0,3.0,0,3
9777,http://orkg.org/orkg/resource/R256245,,F,1.0,1.0,14.29,7.0,1,5
9778,http://orkg.org/orkg/resource/R256245,,F1,2.0,1.0,50.0,2.0,1,2
9779,http://orkg.org/orkg/resource/R256245,,F2,0.0,0.0,0.0,2.0,0,1
9780,http://orkg.org/orkg/resource/R256245,,F3,0.0,0.0,0.0,1.0,0,1
9781,http://orkg.org/orkg/resource/R256245,,F4,0.0,0.0,0.0,2.0,0,1
9782,http://orkg.org/orkg/resource/R256245,,FAIR,1.0,1.0,4.17,24.0,1,16
9783,http://orkg.org/orkg/resource/R256245,,I,0.0,0.0,0.0,4.0,0,3
9784,http://orkg.org/orkg/resource/R256245,,I1,0.0,0.0,0.0,2.0,0,1
9785,http://orkg.org/orkg/resource/R256245,,I2,0.0,0.0,0.0,1.0,0,1
9786,http://orkg.org/orkg/resource/R256245,,I3,0.0,0.0,0.0,1.0,0,1
9787,http://orkg.org/orkg/resource/R256245,,R,0.0,0.0,0.0,10.0,0,5
9788,http://orkg.org/orkg/resource/R256245,,R1,0.0,0.0,0.0,4.0,0,1
9789,http://orkg.org/orkg/resource/R256245,,R1.1,0.0,0.0,0.0,2.0,0,1
9790,http://orkg.org/orkg/resource/R256245,,R1.2,0.0,0.0,0.0,2.0,0,1
9791,http://orkg.org/orkg/resource/R256245,,R1.3,0.0,0.0,0.0,2.0,0,2
9792,http://orkg.org/orkg/resource/R256246,,A,0.0,0.0,0.0,3.0,0,3
9793,http://orkg.org/orkg/resource/R256246,,A1,0.0,0.0,0.0,3.0,0,3
9794,http://orkg.org/orkg/resource/R256246,,F,1.0,1.0,14.29,7.0,1,5
9795,http://orkg.org/orkg/resource/R256246,,F1,2.0,1.0,50.0,2.0,1,2
9796,http://orkg.org/orkg/resource/R256246,,F2,0.0,0.0,0.0,2.0,0,1
9797,http://orkg.org/orkg/resource/R256246,,F3,0.0,0.0,0.0,1.0,0,1
9798,http://orkg.org/orkg/resource/R256246,,F4,0.0,0.0,0.0,2.0,0,1
9799,http://orkg.org/orkg/resource/R256246,,FAIR,1.0,1.0,4.17,24.0,1,16
9800,http://orkg.org/orkg/resource/R256246,,I,0.0,0.0,0.0,4.0,0,3
9801,http://orkg.org/orkg/resource/R256246,,I1,0.0,0.0,0.0,2.0,0,1
9802,http://orkg.org/orkg/resource/R256246,,I2,0.0,0.0,0.0,1.0,0,1
9803,http://orkg.org/orkg/resource/R256246,,I3,0.0,0.0,0.0,1.0,0,1
9804,http://orkg.org/orkg/resource/R256246,,R,0.0,0.0,0.0,10.0,0,5
9805,http://orkg.org/orkg/resource/R256246,,R1,0.0,0.0,0.0,4.0,0,1
9806,http://orkg.org/orkg/resource/R256246,,R1.1,0.0,0.0,0.0,2.0,0,1
9807,http://orkg.org/orkg/resource/R256246,,R1.2,0.0,0.0,0.0,2.0,0,1
9808,http://orkg.org/orkg/resource/R256246,,R1.3,0.0,0.0,0.0,2.0,0,2
9809,http://orkg.org/orkg/resource/R256247,,A,0.0,0.0,0.0,3.0,0,3
9810,http://orkg.org/orkg/resource/R256247,,A1,0.0,0.0,0.0,3.0,0,3
9811,http://orkg.org/orkg/resource/R256247,,F,1.0,1.0,14.29,7.0,1,5
9812,http://orkg.org/orkg/resource/R256247,,F1,2.0,1.0,50.0,2.0,1,2
9813,http://orkg.org/orkg/resource/R256247,,F2,0.0,0.0,0.0,2.0,0,1
9814,http://orkg.org/orkg/resource/R256247,,F3,0.0,0.0,0.0,1.0,0,1
9815,http://orkg.org/orkg/resource/R256247,,F4,0.0,0.0,0.0,2.0,0,1
9816,http://orkg.org/orkg/resource/R256247,,FAIR,1.0,1.0,4.17,24.0,1,16
9817,http://orkg.org/orkg/resource/R256247,,I,0.0,0.0,0.0,4.0,0,3
9818,http://orkg.org/orkg/resource/R256247,,I1,0.0,0.0,0.0,2.0,0,1
9819,http://orkg.org/orkg/resource/R256247,,I2,0.0,0.0,0.0,1.0,0,1
9820,http://orkg.org/orkg/resource/R256247,,I3,0.0,0.0,0.0,1.0,0,1
9821,http://orkg.org/orkg/resource/R256247,,R,0.0,0.0,0.0,10.0,0,5
9822,http://orkg.org/orkg/resource/R256247,,R1,0.0,0.0,0.0,4.0,0,1
9823,http://orkg.org/orkg/resource/R256247,,R1.1,0.0,0.0,0.0,2.0,0,1
9824,http://orkg.org/orkg/resource/R256247,,R1.2,0.0,0.0,0.0,2.0,0,1
9825,http://orkg.org/orkg/resource/R256247,,R1.3,0.0,0.0,0.0,2.0,0,2
9826,http://orkg.org/orkg/resource/R256495,,A,0.0,0.0,0.0,3.0,0,3
9827,http://orkg.org/orkg/resource/R256495,,A1,0.0,0.0,0.0,3.0,0,3
9828,http://orkg.org/orkg/resource/R256495,,F,1.0,1.0,14.29,7.0,1,5
9829,http://orkg.org/orkg/resource/R256495,,F1,2.0,1.0,50.0,2.0,1,2
9830,http://orkg.org/orkg/resource/R256495,,F2,0.0,0.0,0.0,2.0,0,1
9831,http://orkg.org/orkg/resource/R256495,,F3,0.0,0.0,0.0,1.0,0,1
9832,http://orkg.org/orkg/resource/R256495,,F4,0.0,0.0,0.0,2.0,0,1
9833,http://orkg.org/orkg/resource/R256495,,FAIR,1.0,1.0,4.17,24.0,1,16
9834,http://orkg.org/orkg/resource/R256495,,I,0.0,0.0,0.0,4.0,0,3
9835,http://orkg.org/orkg/resource/R256495,,I1,0.0,0.0,0.0,2.0,0,1
9836,http://orkg.org/orkg/resource/R256495,,I2,0.0,0.0,0.0,1.0,0,1
9837,http://orkg.org/orkg/resource/R256495,,I3,0.0,0.0,0.0,1.0,0,1
9838,http://orkg.org/orkg/resource/R256495,,R,0.0,0.0,0.0,10.0,0,5
9839,http://orkg.org/orkg/resource/R256495,,R1,0.0,0.0,0.0,4.0,0,1
9840,http://orkg.org/orkg/resource/R256495,,R1.1,0.0,0.0,0.0,2.0,0,1
9841,http://orkg.org/orkg/resource/R256495,,R1.2,0.0,0.0,0.0,2.0,0,1
9842,http://orkg.org/orkg/resource/R256495,,R1.3,0.0,0.0,0.0,2.0,0,2
9843,http://orkg.org/orkg/resource/R256496,,A,0.0,0.0,0.0,3.0,0,3
9844,http://orkg.org/orkg/resource/R256496,,A1,0.0,0.0,0.0,3.0,0,3
9845,http://orkg.org/orkg/resource/R256496,,F,1.0,1.0,14.29,7.0,1,5
9846,http://orkg.org/orkg/resource/R256496,,F1,2.0,1.0,50.0,2.0,1,2
9847,http://orkg.org/orkg/resource/R256496,,F2,0.0,0.0,0.0,2.0,0,1
9848,http://orkg.org/orkg/resource/R256496,,F3,0.0,0.0,0.0,1.0,0,1
9849,http://orkg.org/orkg/resource/R256496,,F4,0.0,0.0,0.0,2.0,0,1
9850,http://orkg.org/orkg/resource/R256496,,FAIR,1.0,1.0,4.17,24.0,1,16
9851,http://orkg.org/orkg/resource/R256496,,I,0.0,0.0,0.0,4.0,0,3
9852,http://orkg.org/orkg/resource/R256496,,I1,0.0,0.0,0.0,2.0,0,1
9853,http://orkg.org/orkg/resource/R256496,,I2,0.0,0.0,0.0,1.0,0,1
9854,http://orkg.org/orkg/resource/R256496,,I3,0.0,0.0,0.0,1.0,0,1
9855,http://orkg.org/orkg/resource/R256496,,R,0.0,0.0,0.0,10.0,0,5
9856,http://orkg.org/orkg/resource/R256496,,R1,0.0,0.0,0.0,4.0,0,1
9857,http://orkg.org/orkg/resource/R256496,,R1.1,0.0,0.0,0.0,2.0,0,1
9858,http://orkg.org/orkg/resource/R256496,,R1.2,0.0,0.0,0.0,2.0,0,1
9859,http://orkg.org/orkg/resource/R256496,,R1.3,0.0,0.0,0.0,2.0,0,2
9860,http://orkg.org/orkg/resource/R257000,,A,0.0,0.0,0.0,3.0,0,3
9861,http://orkg.org/orkg/resource/R257000,,A1,0.0,0.0,0.0,3.0,0,3
9862,http://orkg.org/orkg/resource/R257000,,F,1.0,1.0,14.29,7.0,1,5
9863,http://orkg.org/orkg/resource/R257000,,F1,2.0,1.0,50.0,2.0,1,2
9864,http://orkg.org/orkg/resource/R257000,,F2,0.0,0.0,0.0,2.0,0,1
9865,http://orkg.org/orkg/resource/R257000,,F3,0.0,0.0,0.0,1.0,0,1
9866,http://orkg.org/orkg/resource/R257000,,F4,0.0,0.0,0.0,2.0,0,1
9867,http://orkg.org/orkg/resource/R257000,,FAIR,1.0,1.0,4.17,24.0,1,16
9868,http://orkg.org/orkg/resource/R257000,,I,0.0,0.0,0.0,4.0,0,3
9869,http://orkg.org/orkg/resource/R257000,,I1,0.0,0.0,0.0,2.0,0,1
9870,http://orkg.org/orkg/resource/R257000,,I2,0.0,0.0,0.0,1.0,0,1
9871,http://orkg.org/orkg/resource/R257000,,I3,0.0,0.0,0.0,1.0,0,1
9872,http://orkg.org/orkg/resource/R257000,,R,0.0,0.0,0.0,10.0,0,5
9873,http://orkg.org/orkg/resource/R257000,,R1,0.0,0.0,0.0,4.0,0,1
9874,http://orkg.org/orkg/resource/R257000,,R1.1,0.0,0.0,0.0,2.0,0,1
9875,http://orkg.org/orkg/resource/R257000,,R1.2,0.0,0.0,0.0,2.0,0,1
9876,http://orkg.org/orkg/resource/R257000,,R1.3,0.0,0.0,0.0,2.0,0,2
9877,http://orkg.org/orkg/resource/R257010,,A,0.0,0.0,0.0,3.0,0,3
9878,http://orkg.org/orkg/resource/R257010,,A1,0.0,0.0,0.0,3.0,0,3
9879,http://orkg.org/orkg/resource/R257010,,F,1.0,1.0,14.29,7.0,1,5
9880,http://orkg.org/orkg/resource/R257010,,F1,2.0,1.0,50.0,2.0,1,2
9881,http://orkg.org/orkg/resource/R257010,,F2,0.0,0.0,0.0,2.0,0,1
9882,http://orkg.org/orkg/resource/R257010,,F3,0.0,0.0,0.0,1.0,0,1
9883,http://orkg.org/orkg/resource/R257010,,F4,0.0,0.0,0.0,2.0,0,1
9884,http://orkg.org/orkg/resource/R257010,,FAIR,1.0,1.0,4.17,24.0,1,16
9885,http://orkg.org/orkg/resource/R257010,,I,0.0,0.0,0.0,4.0,0,3
9886,http://orkg.org/orkg/resource/R257010,,I1,0.0,0.0,0.0,2.0,0,1
9887,http://orkg.org/orkg/resource/R257010,,I2,0.0,0.0,0.0,1.0,0,1
9888,http://orkg.org/orkg/resource/R257010,,I3,0.0,0.0,0.0,1.0,0,1
9889,http://orkg.org/orkg/resource/R257010,,R,0.0,0.0,0.0,10.0,0,5
9890,http://orkg.org/orkg/resource/R257010,,R1,0.0,0.0,0.0,4.0,0,1
9891,http://orkg.org/orkg/resource/R257010,,R1.1,0.0,0.0,0.0,2.0,0,1
9892,http://orkg.org/orkg/resource/R257010,,R1.2,0.0,0.0,0.0,2.0,0,1
9893,http://orkg.org/orkg/resource/R257010,,R1.3,0.0,0.0,0.0,2.0,0,2
9894,http://orkg.org/orkg/resource/R259016,,A,0.0,0.0,0.0,3.0,0,3
9895,http://orkg.org/orkg/resource/R259016,,A1,0.0,0.0,0.0,3.0,0,3
9896,http://orkg.org/orkg/resource/R259016,,F,1.0,1.0,14.29,7.0,1,5
9897,http://orkg.org/orkg/resource/R259016,,F1,2.0,1.0,50.0,2.0,1,2
9898,http://orkg.org/orkg/resource/R259016,,F2,0.0,0.0,0.0,2.0,0,1
9899,http://orkg.org/orkg/resource/R259016,,F3,0.0,0.0,0.0,1.0,0,1
9900,http://orkg.org/orkg/resource/R259016,,F4,0.0,0.0,0.0,2.0,0,1
9901,http://orkg.org/orkg/resource/R259016,,FAIR,1.0,1.0,4.17,24.0,1,16
9902,http://orkg.org/orkg/resource/R259016,,I,0.0,0.0,0.0,4.0,0,3
9903,http://orkg.org/orkg/resource/R259016,,I1,0.0,0.0,0.0,2.0,0,1
9904,http://orkg.org/orkg/resource/R259016,,I2,0.0,0.0,0.0,1.0,0,1
9905,http://orkg.org/orkg/resource/R259016,,I3,0.0,0.0,0.0,1.0,0,1
9906,http://orkg.org/orkg/resource/R259016,,R,0.0,0.0,0.0,10.0,0,5
9907,http://orkg.org/orkg/resource/R259016,,R1,0.0,0.0,0.0,4.0,0,1
9908,http://orkg.org/orkg/resource/R259016,,R1.1,0.0,0.0,0.0,2.0,0,1
9909,http://orkg.org/orkg/resource/R259016,,R1.2,0.0,0.0,0.0,2.0,0,1
9910,http://orkg.org/orkg/resource/R259016,,R1.3,0.0,0.0,0.0,2.0,0,2
9911,http://orkg.org/orkg/resource/R259037,,A,0.0,0.0,0.0,3.0,0,3
9912,http://orkg.org/orkg/resource/R259037,,A1,0.0,0.0,0.0,3.0,0,3
9913,http://orkg.org/orkg/resource/R259037,,F,1.0,1.0,14.29,7.0,1,5
9914,http://orkg.org/orkg/resource/R259037,,F1,2.0,1.0,50.0,2.0,1,2
9915,http://orkg.org/orkg/resource/R259037,,F2,0.0,0.0,0.0,2.0,0,1
9916,http://orkg.org/orkg/resource/R259037,,F3,0.0,0.0,0.0,1.0,0,1
9917,http://orkg.org/orkg/resource/R259037,,F4,0.0,0.0,0.0,2.0,0,1
9918,http://orkg.org/orkg/resource/R259037,,FAIR,1.0,1.0,4.17,24.0,1,16
9919,http://orkg.org/orkg/resource/R259037,,I,0.0,0.0,0.0,4.0,0,3
9920,http://orkg.org/orkg/resource/R259037,,I1,0.0,0.0,0.0,2.0,0,1
9921,http://orkg.org/orkg/resource/R259037,,I2,0.0,0.0,0.0,1.0,0,1
9922,http://orkg.org/orkg/resource/R259037,,I3,0.0,0.0,0.0,1.0,0,1
9923,http://orkg.org/orkg/resource/R259037,,R,0.0,0.0,0.0,10.0,0,5
9924,http://orkg.org/orkg/resource/R259037,,R1,0.0,0.0,0.0,4.0,0,1
9925,http://orkg.org/orkg/resource/R259037,,R1.1,0.0,0.0,0.0,2.0,0,1
9926,http://orkg.org/orkg/resource/R259037,,R1.2,0.0,0.0,0.0,2.0,0,1
9927,http://orkg.org/orkg/resource/R259037,,R1.3,0.0,0.0,0.0,2.0,0,2
9928,http://orkg.org/orkg/resource/R259112,,A,0.0,0.0,0.0,3.0,0,3
9929,http://orkg.org/orkg/resource/R259112,,A1,0.0,0.0,0.0,3.0,0,3
9930,http://orkg.org/orkg/resource/R259112,,F,1.0,1.0,14.29,7.0,1,5
9931,http://orkg.org/orkg/resource/R259112,,F1,2.0,1.0,50.0,2.0,1,2
9932,http://orkg.org/orkg/resource/R259112,,F2,0.0,0.0,0.0,2.0,0,1
9933,http://orkg.org/orkg/resource/R259112,,F3,0.0,0.0,0.0,1.0,0,1
9934,http://orkg.org/orkg/resource/R259112,,F4,0.0,0.0,0.0,2.0,0,1
9935,http://orkg.org/orkg/resource/R259112,,FAIR,1.0,1.0,4.17,24.0,1,16
9936,http://orkg.org/orkg/resource/R259112,,I,0.0,0.0,0.0,4.0,0,3
9937,http://orkg.org/orkg/resource/R259112,,I1,0.0,0.0,0.0,2.0,0,1
9938,http://orkg.org/orkg/resource/R259112,,I2,0.0,0.0,0.0,1.0,0,1
9939,http://orkg.org/orkg/resource/R259112,,I3,0.0,0.0,0.0,1.0,0,1
9940,http://orkg.org/orkg/resource/R259112,,R,0.0,0.0,0.0,10.0,0,5
9941,http://orkg.org/orkg/resource/R259112,,R1,0.0,0.0,0.0,4.0,0,1
9942,http://orkg.org/orkg/resource/R259112,,R1.1,0.0,0.0,0.0,2.0,0,1
9943,http://orkg.org/orkg/resource/R259112,,R1.2,0.0,0.0,0.0,2.0,0,1
9944,http://orkg.org/orkg/resource/R259112,,R1.3,0.0,0.0,0.0,2.0,0,2
9945,http://orkg.org/orkg/resource/R259183,,A,0.0,0.0,0.0,3.0,0,3
9946,http://orkg.org/orkg/resource/R259183,,A1,0.0,0.0,0.0,3.0,0,3
9947,http://orkg.org/orkg/resource/R259183,,F,1.0,1.0,14.29,7.0,1,5
9948,http://orkg.org/orkg/resource/R259183,,F1,2.0,1.0,50.0,2.0,1,2
9949,http://orkg.org/orkg/resource/R259183,,F2,0.0,0.0,0.0,2.0,0,1
9950,http://orkg.org/orkg/resource/R259183,,F3,0.0,0.0,0.0,1.0,0,1
9951,http://orkg.org/orkg/resource/R259183,,F4,0.0,0.0,0.0,2.0,0,1
9952,http://orkg.org/orkg/resource/R259183,,FAIR,1.0,1.0,4.17,24.0,1,16
9953,http://orkg.org/orkg/resource/R259183,,I,0.0,0.0,0.0,4.0,0,3
9954,http://orkg.org/orkg/resource/R259183,,I1,0.0,0.0,0.0,2.0,0,1
9955,http://orkg.org/orkg/resource/R259183,,I2,0.0,0.0,0.0,1.0,0,1
9956,http://orkg.org/orkg/resource/R259183,,I3,0.0,0.0,0.0,1.0,0,1
9957,http://orkg.org/orkg/resource/R259183,,R,0.0,0.0,0.0,10.0,0,5
9958,http://orkg.org/orkg/resource/R259183,,R1,0.0,0.0,0.0,4.0,0,1
9959,http://orkg.org/orkg/resource/R259183,,R1.1,0.0,0.0,0.0,2.0,0,1
9960,http://orkg.org/orkg/resource/R259183,,R1.2,0.0,0.0,0.0,2.0,0,1
9961,http://orkg.org/orkg/resource/R259183,,R1.3,0.0,0.0,0.0,2.0,0,2
9962,http://orkg.org/orkg/resource/R259184,,A,0.0,0.0,0.0,3.0,0,3
9963,http://orkg.org/orkg/resource/R259184,,A1,0.0,0.0,0.0,3.0,0,3
9964,http://orkg.org/orkg/resource/R259184,,F,1.0,1.0,14.29,7.0,1,5
9965,http://orkg.org/orkg/resource/R259184,,F1,2.0,1.0,50.0,2.0,1,2
9966,http://orkg.org/orkg/resource/R259184,,F2,0.0,0.0,0.0,2.0,0,1
9967,http://orkg.org/orkg/resource/R259184,,F3,0.0,0.0,0.0,1.0,0,1
9968,http://orkg.org/orkg/resource/R259184,,F4,0.0,0.0,0.0,2.0,0,1
